case,activity,Resource,time,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 66,Turning Q.C.,Quality Check 1,19/02/2012 15:52,19/02/2012 15:53,000:01,10,Ring,ID4618,D,10,0,0,
Case 66,Flat Grinding - Machine 11,Machine 11 - Grinding,20/02/2012 10:24,20/02/2012 11:21,000:57,10,Ring,ID0998,D,10,0,0,
Case 66,Lapping - Machine 1,Machine 1 - Lapping,01/03/2012 11:51,01/03/2012 13:58,002:07,10,Ring,ID0998,D,10,0,0,
Case 66,Wire Cut - Machine 18,Machine 18 - Wire Cutting,08/03/2012 04:30,08/03/2012 07:00,002:30,10,Ring,ID4861,D,10,0,0,
Case 66,Turning Q.C.,Quality Check 1,08/03/2012 12:28,08/03/2012 15:53,003:25,10,Ring,ID4618,D,0,0,0,
Case 66,Lapping - Machine 1,Machine 1 - Lapping,09/03/2012 12:55,09/03/2012 14:10,000:00,10,Ring,ID0998,D,10,0,0,
Case 66,Laser Marking - Machine 7,Machine 7- Laser Marking,09/03/2012 12:55,09/03/2012 14:10,000:00,10,Ring,ID0998,D,10,0,0,
Case 66,Packing,Packing,11/03/2012 00:00,11/03/2012 01:00,000:00,10,Ring,ID4820,D,10,0,0,
Case 66,Final Inspection Q.C.,Quality Check 1,11/03/2012 08:11,11/03/2012 09:26,000:00,10,Ring,ID4618,D,10,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,02/02/2012 19:46,02/02/2012 22:53,003:07,150,Cable Head,ID4429,S,1,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,02/02/2012 21:55,02/02/2012 23:39,001:44,150,Cable Head,ID4429,D,12,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,02/02/2012 23:46,03/02/2012 07:02,007:16,150,Cable Head,ID4932,D,48,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,03/02/2012 01:00,03/02/2012 07:00,006:00,150,Cable Head,ID4932,S,0,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,03/02/2012 07:16,03/02/2012 12:50,005:34,150,Cable Head,ID4167,D,39,0,0,
Case 67,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,03/02/2012 12:50,03/02/2012 20:30,007:40,150,Cable Head,ID4932,D,50,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,04/02/2012 23:24,05/02/2012 06:38,007:14,150,Cable Head,ID4641,D,23,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,05/02/2012 06:51,05/02/2012 15:52,009:01,150,Cable Head,ID4932,D,32,0,0,
Case 67,Turning & Milling Q.C.,Quality Check 1,05/02/2012 07:00,05/02/2012 08:40,001:40,150,Cable Head,ID4163,D,0,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,05/02/2012 15:56,05/02/2012 23:53,007:57,150,Cable Head,ID4167,D,23,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,05/02/2012 23:57,06/02/2012 03:41,003:44,150,Cable Head,ID4529,D,11,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,06/02/2012 03:36,06/02/2012 06:36,003:00,150,Cable Head,ID0997,D,9,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,06/02/2012 07:01,06/02/2012 11:49,004:48,150,Cable Head,ID4932,D,14,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,06/02/2012 12:10,06/02/2012 15:59,003:49,150,Cable Head,ID4932,D,12,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,06/02/2012 17:12,06/02/2012 20:16,003:04,150,Cable Head,ID4167,D,13,0,0,
Case 67,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,06/02/2012 20:16,07/02/2012 02:27,006:11,150,Cable Head,ID4529,D,13,0,0,
Case 67,Turning & Milling Q.C.,Quality Check 1,07/02/2012 09:00,07/02/2012 12:10,003:10,150,Cable Head,ID4163,D,148,0,0,
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,08/02/2012 09:05,08/02/2012 09:33,000:28,150,Cable Head,ID3846,D,56,0,0,
Case 67,Laser Marking - Machine 7,Machine 7- Laser Marking,08/02/2012 11:00,08/02/2012 13:39,002:39,150,Cable Head,ID0998,D,92,0,0,
Case 67,Lapping - Machine 1,Machine 1 - Lapping,27/03/2012 00:00,27/03/2012 01:15,000:00,150,Cable Head,ID4882,D,0,0,0,
Case 67,Grinding Rework,Machine 11 - Grinding,27/03/2012 11:49,27/03/2012 13:25,001:36,150,Cable Head,ID4882,D,0,0,0,
Case 67,Grinding Rework,Machine 11 - Grinding,27/03/2012 13:25,27/03/2012 13:26,000:01,150,Cable Head,ID4882,D,10,0,0,
Case 67,Lapping - Machine 1,Machine 1 - Lapping,27/03/2012 13:27,27/03/2012 16:05,002:38,150,Cable Head,ID0998,D,38,0,0,
Case 68,Turning - Machine 21,Machine 21 - Turning,27/02/2012 10:30,27/02/2012 15:00,004:30,6,Spur Gear,ID4442,D,6,0,0,
Case 68,Turning - Machine 8,Machine 8 - Turning & Milling,27/02/2012 16:00,27/02/2012 17:00,001:00,6,Spur Gear,ID3718,D,0,0,0,
Case 68,Final Inspection Q.C.,Quality Check 1,28/02/2012 07:09,28/02/2012 08:40,001:31,6,Spur Gear,ID4287,D,0,0,0,
Case 68,Packing,Packing,29/02/2012 00:00,29/02/2012 01:00,000:00,6,Spur Gear,ID4820,D,6,0,0,
Case 68,Final Inspection Q.C.,Quality Check 1,29/02/2012 14:00,29/02/2012 14:30,000:30,6,Spur Gear,ID4287,D,6,0,0,
Case 69,Milling - Machine 8,Machine 8 - Turning & Milling,13/03/2012 07:58,13/03/2012 15:57,007:59,5,Ballnut,ID0997,S,5,0,0,
Case 69,Packing,Packing,20/03/2012 00:00,20/03/2012 01:00,000:00,5,Ballnut,ID4820,D,5,0,0,
Case 69,Final Inspection Q.C.,Quality Check 1,20/03/2012 09:43,20/03/2012 10:58,000:00,5,Ballnut,ID4618,D,5,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,11/03/2012 11:48,11/03/2012 19:35,007:47,8,Bearing,ID4167,S,0,0,0,
Case 7,Setup - Machine 4,Machine 4 - Turning & Milling,11/03/2012 19:37,11/03/2012 21:30,001:53,8,Bearing,ID4932,S,0,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,12/03/2012 07:53,12/03/2012 16:02,008:09,8,Bearing,ID4167,S,1,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,12/03/2012 17:17,12/03/2012 19:44,002:27,8,Bearing,ID4429,D,5,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,12/03/2012 19:48,12/03/2012 20:24,000:36,8,Bearing,ID4932,S,0,0,0,
Case 7,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,12/03/2012 20:25,12/03/2012 21:10,000:45,8,Bearing,ID4932,D,2,0,0,
Case 7,Turning & Milling Q.C.,Quality Check 1,13/03/2012 09:19,13/03/2012 09:20,000:01,8,Bearing,ID4618,D,8,0,0,
Case 7,Flat Grinding - Machine 11,Machine 11 - Grinding,14/03/2012 15:58,14/03/2012 17:13,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Lapping - Machine 1,Machine 1 - Lapping,14/03/2012 15:58,14/03/2012 17:13,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Laser Marking - Machine 7,Machine 7- Laser Marking,14/03/2012 15:59,14/03/2012 17:14,000:00,8,Bearing,ID0998,D,8,0,0,
Case 7,Final Inspection Q.C.,Quality Check 1,14/03/2012 17:02,14/03/2012 17:58,000:56,8,Bearing,ID4618,D,0,0,0,
Case 7,Final Inspection Q.C.,Quality Check 1,15/03/2012 06:58,15/03/2012 09:46,002:48,8,Bearing,ID4618,D,8,0,0,
Case 7,Packing,Packing,16/03/2012 00:00,16/03/2012 01:00,000:00,8,Bearing,ID4820,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,21/02/2012 07:05,21/02/2012 18:06,011:01,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,21/02/2012 09:22,21/02/2012 18:05,008:43,33,Spindle,ID3846,B,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,22/02/2012 08:04,22/02/2012 13:29,005:25,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,22/02/2012 13:31,22/02/2012 16:08,002:37,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,23/02/2012 07:11,23/02/2012 11:14,004:03,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,23/02/2012 11:13,23/02/2012 15:38,004:25,33,Spindle,ID3846,D,7,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,23/02/2012 20:51,24/02/2012 06:34,009:43,33,Spindle,ID4641,D,16,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,25/02/2012 22:02,26/02/2012 03:21,005:19,33,Spindle,ID3846,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,26/02/2012 03:57,26/02/2012 07:00,003:03,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,26/02/2012 09:46,26/02/2012 15:57,006:11,33,Spindle,ID4641,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,26/02/2012 16:44,26/02/2012 17:00,000:16,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,26/02/2012 17:01,26/02/2012 18:00,000:59,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,26/02/2012 18:31,26/02/2012 20:35,002:04,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,27/02/2012 10:30,27/02/2012 15:50,005:20,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,27/02/2012 17:13,27/02/2012 23:45,006:32,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,28/02/2012 09:00,28/02/2012 13:20,004:20,33,Spindle,ID4287,D,0,1,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,28/02/2012 16:13,28/02/2012 23:39,007:26,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,29/02/2012 07:56,29/02/2012 15:27,007:31,33,Spindle,ID4641,S,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,29/02/2012 09:00,29/02/2012 11:26,002:26,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,29/02/2012 15:27,29/02/2012 16:01,000:34,33,Spindle,ID4641,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,29/02/2012 16:05,29/02/2012 17:20,000:00,33,Spindle,ID3846,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,01/03/2012 07:00,01/03/2012 10:47,003:47,33,Spindle,ID4641,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,01/03/2012 07:01,01/03/2012 15:44,008:43,33,Spindle,ID4641,D,9,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,04/03/2012 09:00,04/03/2012 15:50,006:50,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,04/03/2012 20:49,04/03/2012 23:37,002:48,33,Spindle,ID4641,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,04/03/2012 23:38,05/03/2012 06:55,007:17,33,Spindle,ID4641,D,8,0,0,
Case 70,Fix EDM,Machine 17 - Sinking,04/03/2012 23:59,05/03/2012 02:00,002:01,33,Spindle,ID4861,D,2,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,05/03/2012 07:06,05/03/2012 16:05,008:59,33,Spindle,ID4287,D,15,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,05/03/2012 07:49,05/03/2012 15:55,008:06,33,Spindle,ID4132,D,5,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,05/03/2012 20:34,06/03/2012 02:39,006:05,33,Spindle,ID4641,D,7,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,06/03/2012 00:00,06/03/2012 01:15,000:00,33,Spindle,ID0937,D,30,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,06/03/2012 04:00,06/03/2012 06:00,002:00,33,Spindle,ID4641,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,06/03/2012 07:00,06/03/2012 15:04,001:40,33,Spindle,ID4287,D,15,2,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,06/03/2012 07:00,06/03/2012 08:40,008:04,33,Spindle,ID4132,S,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,06/03/2012 13:20,06/03/2012 14:00,000:40,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,06/03/2012 21:01,07/03/2012 03:37,006:36,33,Spindle,ID4641,D,29,0,0,
Case 70,Fix EDM,Machine 17 - Sinking,07/03/2012 04:00,07/03/2012 05:00,001:00,33,Spindle,ID4861,D,1,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,07/03/2012 06:57,07/03/2012 07:25,000:28,33,Spindle,ID4287,D,30,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,19/03/2012 07:49,19/03/2012 20:00,012:11,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,20/03/2012 07:00,20/03/2012 18:30,011:30,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,20/03/2012 10:02,20/03/2012 11:35,001:33,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,20/03/2012 19:28,20/03/2012 23:50,004:22,33,Spindle,ID0997,D,2,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,21/03/2012 07:16,21/03/2012 15:37,008:21,33,Spindle,ID4219,D,3,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,21/03/2012 10:00,21/03/2012 10:56,000:56,33,Spindle,ID4287,D,2,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,21/03/2012 20:37,22/03/2012 06:44,010:07,33,Spindle,ID0997,D,7,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,22/03/2012 07:33,22/03/2012 12:42,005:09,33,Spindle,ID4219,B,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,22/03/2012 09:30,22/03/2012 10:30,001:00,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,22/03/2012 11:44,22/03/2012 17:47,006:03,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,22/03/2012 12:42,22/03/2012 20:06,007:24,33,Spindle,ID4219,D,5,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,22/03/2012 20:07,22/03/2012 21:26,001:19,33,Spindle,ID4219,B,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,22/03/2012 20:11,23/03/2012 06:47,010:36,33,Spindle,ID0997,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,24/03/2012 06:45,24/03/2012 08:06,001:21,33,Spindle,ID3846,S,1,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,24/03/2012 08:07,24/03/2012 12:05,003:58,33,Spindle,ID3846,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,24/03/2012 12:05,24/03/2012 15:51,003:46,33,Spindle,ID3846,D,1,0,0,
Case 70,Turning Q.C.,Quality Check 1,25/03/2012 07:00,25/03/2012 09:00,002:00,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,25/03/2012 09:34,25/03/2012 15:51,006:17,33,Spindle,ID0997,D,5,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,25/03/2012 17:01,25/03/2012 23:48,006:47,33,Spindle,ID3846,D,5,0,0,
Case 70,Turning & Milling Q.C.,Quality Check 1,26/03/2012 07:00,26/03/2012 09:53,002:53,33,Spindle,ID4287,D,26,2,0,
Case 70,Fix EDM,Machine 17 - Sinking,26/03/2012 09:30,26/03/2012 10:30,001:00,33,Spindle,ID4861,D,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,26/03/2012 11:21,26/03/2012 18:04,006:43,33,Spindle,ID4287,D,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,26/03/2012 16:46,26/03/2012 23:46,007:00,33,Spindle,ID3846,D,3,0,0,
Case 70,Grinding Rework - Machine 12,Machine 12 - Grinding,26/03/2012 21:30,26/03/2012 23:00,001:30,33,Spindle,ID4528,D,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,27/03/2012 00:04,27/03/2012 02:29,002:25,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,27/03/2012 07:00,27/03/2012 11:01,004:01,33,Spindle,ID4287,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,27/03/2012 07:49,27/03/2012 09:30,001:41,33,Spindle,ID0997,S,0,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,27/03/2012 08:00,27/03/2012 15:30,007:30,33,Spindle,ID4641,D,4,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,27/03/2012 16:00,28/03/2012 00:04,008:04,33,Spindle,ID4219,D,12,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,28/03/2012 07:14,28/03/2012 15:32,008:18,33,Spindle,ID4641,D,6,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,28/03/2012 16:14,29/03/2012 00:54,008:40,33,Spindle,ID3846,D,8,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,28/03/2012 18:56,29/03/2012 02:23,007:27,33,Spindle,ID4219,S,0,0,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,29/03/2012 07:00,29/03/2012 15:00,008:00,33,Spindle,ID0997,D,8,0,0,
Case 70,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,29/03/2012 07:16,29/03/2012 08:21,001:05,33,Spindle,ID4641,D,0,0,0,
Case 70,Turning Q.C.,Quality Check 1,29/03/2012 13:25,29/03/2012 15:32,002:07,33,Spindle,ID4287,D,25,3,0,
Case 70,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,29/03/2012 16:30,30/03/2012 00:47,008:17,33,Spindle,ID4219,D,5,0,0,
Case 70,Turning Q.C.,Quality Check 1,30/03/2012 06:00,30/03/2012 07:40,001:40,33,Spindle,ID4287,D,25,0,0,
Case 71,Turning & Milling - Machine 10,Machine 10 - Grinding,15/03/2012 10:03,15/03/2012 12:26,002:23,39,Spur Gear,ID4641,S,1,0,0,
Case 71,Turning & Milling - Machine 10,Machine 10 - Grinding,15/03/2012 12:26,15/03/2012 15:43,003:17,39,Spur Gear,ID4641,D,11,0,0,
Case 71,Packing,Packing,22/03/2012 00:00,22/03/2012 01:00,000:00,39,Spur Gear,ID4820,D,12,0,0,
Case 71,Turning Q.C.,Quality Check 1,22/03/2012 09:43,22/03/2012 09:47,000:04,39,Spur Gear,ID4618,D,12,0,0,
Case 71,Laser Marking - Machine 7,Machine 7- Laser Marking,22/03/2012 10:24,22/03/2012 11:00,000:36,39,Spur Gear,ID0998,D,12,0,0,
Case 71,Flat Grinding - Machine 11,Machine 11 - Grinding,22/03/2012 14:49,22/03/2012 14:50,000:01,39,Spur Gear,ID0998,D,12,0,0,
Case 71,Final Inspection Q.C.,Quality Check 1,22/03/2012 14:51,22/03/2012 16:06,000:00,39,Spur Gear,ID4618,D,12,0,0,
Case 72,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,06/02/2012 07:48,06/02/2012 17:22,009:34,12,Spur Gear,ID4219,S,0,0,0,
Case 72,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,06/02/2012 17:23,06/02/2012 18:09,000:46,12,Spur Gear,ID4219,D,12,0,0,
Case 72,Turning & Milling Q.C.,Quality Check 1,07/02/2012 08:24,07/02/2012 09:50,001:26,12,Spur Gear,ID4618,D,12,0,0,
Case 72,Flat Grinding - Machine 11,Machine 11 - Grinding,12/02/2012 00:00,12/02/2012 01:15,000:00,12,Spur Gear,ID4882,D,0,0,0,
Case 72,Flat Grinding - Machine 11,Machine 11 - Grinding,12/02/2012 10:46,12/02/2012 10:47,000:01,12,Spur Gear,ID0998,D,1,0,0,
Case 72,Laser Marking - Machine 7,Machine 7- Laser Marking,12/02/2012 10:47,12/02/2012 14:13,003:26,12,Spur Gear,ID0998,D,12,0,0,
Case 72,Flat Grinding - Machine 11,Machine 11 - Grinding,12/02/2012 14:12,12/02/2012 15:27,000:00,12,Spur Gear,ID4882,D,11,0,0,
Case 72,Packing,Packing,14/02/2012 00:00,14/02/2012 01:00,000:00,12,Spur Gear,ID4820,D,3,0,0,
Case 72,Packing,Packing,14/02/2012 00:00,14/02/2012 01:00,000:00,12,Spur Gear,ID4820,D,9,0,0,
Case 72,Final Inspection Q.C.,Quality Check 1,14/02/2012 12:38,14/02/2012 12:39,000:01,12,Spur Gear,ID4618,D,12,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,08/02/2012 06:56,08/02/2012 07:04,000:08,50,Fastener,ID4932,S,0,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,08/02/2012 07:22,08/02/2012 16:34,009:12,50,Fastener,ID4429,S,0,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,08/02/2012 20:16,08/02/2012 23:45,003:29,50,Fastener,ID4167,S,0,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,08/02/2012 23:53,09/02/2012 02:46,002:53,50,Fastener,ID4529,S,0,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,09/02/2012 06:58,09/02/2012 09:09,002:11,50,Fastener,ID4429,S,1,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,09/02/2012 09:10,09/02/2012 10:26,001:16,50,Fastener,ID4932,S,0,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,09/02/2012 10:27,09/02/2012 16:05,005:38,50,Fastener,ID4932,D,22,0,0,
Case 73,Turning & Milling Q.C.,Quality Check 1,09/02/2012 10:53,09/02/2012 11:55,001:02,50,Fastener,ID4618,D,0,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,09/02/2012 17:14,09/02/2012 21:36,004:22,50,Fastener,ID4167,D,17,0,0,
Case 73,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,09/02/2012 20:15,09/02/2012 22:43,002:28,50,Fastener,ID0997,D,10,0,0,
Case 73,Turning & Milling Q.C.,Quality Check 1,10/02/2012 07:47,10/02/2012 08:09,000:22,50,Fastener,ID4618,D,49,1,0,
Case 73,Laser Marking - Machine 7,Machine 7- Laser Marking,15/02/2012 14:20,15/02/2012 14:40,000:20,50,Fastener,ID0998,D,49,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 13:39,16/02/2012 15:28,001:49,50,Fastener,ID4355,S,1,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 15:28,16/02/2012 16:02,000:34,50,Fastener,ID4355,D,9,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 16:03,16/02/2012 20:13,004:10,50,Fastener,ID4385,D,39,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 20:13,16/02/2012 21:07,000:54,50,Fastener,ID4385,S,0,0,0,
Case 73,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 21:15,16/02/2012 23:30,002:15,50,Fastener,ID4385,D,49,0,0,
Case 73,Round Grinding - Q.C.,Quality Check 1,17/02/2012 11:49,17/02/2012 12:13,000:24,50,Fastener,ID4618,D,49,0,0,
Case 73,Packing,Packing,19/02/2012 00:00,19/02/2012 01:00,000:00,50,Fastener,ID4820,D,49,0,0,
Case 73,Final Inspection Q.C.,Quality Check 1,19/02/2012 09:00,19/02/2012 13:58,004:58,50,Fastener,ID4618,D,49,0,0,
Case 74,Packing,Packing,31/01/2012 00:00,31/01/2012 01:00,000:00,3,Ballnut,ID4820,D,3,0,0,
Case 74,Final Inspection Q.C.,Quality Check 1,31/01/2012 08:04,31/01/2012 08:40,000:36,3,Ballnut,ID4287,D,0,0,0,
Case 74,Final Inspection Q.C.,Quality Check 1,31/01/2012 15:11,31/01/2012 16:26,000:00,3,Ballnut,ID4287,D,3,0,0,
Case 75,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,02/02/2012 09:16,02/02/2012 10:20,001:04,10,Ballnut,ID0997,S,0,0,0,
Case 75,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,02/02/2012 11:41,02/02/2012 16:00,004:19,10,Ballnut,ID0997,S,0,0,0,
Case 75,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,02/02/2012 16:13,02/02/2012 19:38,003:25,10,Ballnut,ID4219,D,10,0,0,
Case 75,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,02/02/2012 21:00,03/02/2012 00:00,003:00,10,Ballnut,ID4219,S,0,0,0,
Case 75,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,03/02/2012 07:00,03/02/2012 10:30,003:30,10,Ballnut,ID0997,S,0,0,0,
Case 75,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,03/02/2012 10:30,03/02/2012 11:30,001:00,10,Ballnut,ID0997,D,10,0,0,
Case 75,Turning & Milling Q.C.,Quality Check 1,05/02/2012 11:30,05/02/2012 12:50,001:20,10,Ballnut,ID4493,D,10,0,0,
Case 75,Laser Marking - Machine 7,Machine 7- Laser Marking,16/02/2012 11:51,16/02/2012 11:52,000:01,10,Ballnut,ID0998,D,10,0,0,
Case 75,Lapping - Machine 1,Machine 1 - Lapping,16/02/2012 14:15,16/02/2012 14:53,000:38,10,Ballnut,ID4882,D,10,0,0,
Case 75,Round Grinding - Machine 12,Machine 12 - Grinding,17/02/2012 07:00,17/02/2012 08:30,001:30,10,Ballnut,ID4872,S,0,0,0,
